,SPGI
1994-09-01,2.681942
1994-09-02,2.677138
1994-09-06,2.677138
1994-09-07,2.691555
1994-09-08,2.744426
1994-09-09,2.81652
1994-09-12,2.773263
1994-09-13,2.773263
1994-09-14,2.787684
1994-09-15,2.830939
1994-09-16,2.941483
1994-09-19,2.903034
1994-09-20,2.854971
1994-09-21,2.806907
1994-09-22,2.787684
1994-09-23,2.792489
1994-09-26,2.826132
1994-09-27,2.893421
1994-09-28,2.888616
1994-09-29,2.84536
1994-09-30,2.81652
1994-10-03,2.81652
1994-10-04,2.821326
1994-10-05,2.768457
1994-10-06,2.787684
1994-10-07,2.830939
1994-10-10,2.830939
1994-10-11,2.850163
1994-10-12,2.811714
1994-10-13,2.826132
1994-10-14,2.835746
1994-10-17,2.840551
1994-10-18,2.84536
1994-10-19,2.854971
1994-10-20,2.840551
1994-10-21,2.81652
1994-10-24,2.792489
1994-10-25,2.8021
1994-10-26,2.787684
1994-10-27,2.744426
1994-10-28,2.787684
1994-10-31,2.874197
1994-11-01,2.830939
1994-11-02,2.821326
1994-11-03,2.821326
1994-11-04,2.773263
1994-11-07,2.782876
1994-11-08,2.821326
1994-11-09,2.84536
1994-11-10,2.806907
1994-11-11,2.749232
1994-11-14,2.75404
1994-11-15,2.77807
1994-11-16,2.739619
1994-11-17,2.749232
1994-11-18,2.744426
1994-11-21,2.847852
1994-11-22,2.796448
1994-11-23,2.791308
1994-11-25,2.801587
1994-11-28,2.801587
1994-11-29,2.786165
1994-11-30,2.791308
1994-12-01,2.781026
1994-12-02,2.770744
1994-12-05,2.745042
1994-12-06,2.755324
1994-12-07,2.678215
1994-12-08,2.662792
1994-12-09,2.698777
1994-12-12,2.673075
1994-12-13,2.755324
1994-12-14,2.755324
1994-12-15,2.811869
1994-12-16,2.81701
1994-12-19,2.806728
1994-12-20,2.81701
1994-12-21,2.832431
1994-12-22,2.791308
1994-12-23,2.775885
1994-12-27,2.760463
1994-12-28,2.770744
1994-12-29,2.765604
1994-12-30,2.750182
1995-01-03,2.750182
1995-01-04,2.734762
1995-01-05,2.7399
1995-01-06,2.750182
1995-01-09,2.7399
1995-01-10,2.729621
1995-01-11,2.693636
1995-01-12,2.698777
1995-01-13,2.709058
1995-01-16,2.734762
1995-01-17,2.709058
1995-01-18,2.683355
1995-01-19,2.626811
1995-01-20,2.662792
1995-01-23,2.673075
1995-01-24,2.642232
1995-01-25,2.63709
1995-01-26,2.63709
1995-01-27,2.693636
1995-01-30,2.678215
1995-01-31,2.673075
1995-02-01,2.652513
1995-02-02,2.657652
1995-02-03,2.662792
1995-02-06,2.714199
1995-02-07,2.786165
1995-02-08,2.801587
1995-02-09,2.781026
1995-02-10,2.827291
1995-02-13,2.883836
1995-02-14,2.868414
1995-02-15,2.858134
1995-02-16,2.878696
1995-02-17,3.074067
1995-02-21,3.068548
1995-02-22,3.06303
1995-02-23,3.06303
1995-02-24,3.057509
1995-02-27,3.035435
1995-02-28,3.112699
1995-03-01,3.085105
1995-03-02,3.096143
1995-03-03,3.090624
1995-03-06,3.090624
1995-03-07,3.074067
1995-03-08,3.090624
1995-03-09,3.057509
1995-03-10,3.090624
1995-03-13,3.079586
1995-03-14,3.079586
1995-03-15,3.090624
1995-03-16,3.112699
1995-03-17,3.10166
1995-03-20,3.145814
1995-03-21,3.162371
1995-03-22,3.145814
1995-03-23,3.145814
1995-03-24,3.16789
1995-03-27,3.201004
1995-03-28,3.173409
1995-03-29,3.201004
1995-03-30,3.206523
1995-03-31,3.16789
1995-04-03,3.16789
1995-04-04,3.189966
1995-04-05,3.156852
1995-04-06,3.195486
1995-04-07,3.195486
1995-04-10,3.195486
1995-04-11,3.195486
1995-04-12,3.178927
1995-04-13,3.178927
1995-04-17,3.184448
1995-04-18,3.201004
1995-04-19,3.206523
1995-04-20,3.206523
1995-04-21,3.206523
1995-04-24,3.21756
1995-04-25,3.21756
1995-04-26,3.27827
1995-04-27,3.311383
1995-04-28,3.294824
1995-05-01,3.289307
1995-05-02,3.283788
1995-05-03,3.283788
1995-05-04,3.300344
1995-05-05,3.267233
1995-05-08,3.261713
1995-05-09,3.294824
1995-05-10,3.267233
1995-05-11,3.27827
1995-05-12,3.294824
1995-05-15,3.322419
1995-05-16,3.344496
1995-05-17,3.333459
1995-05-18,3.283788
1995-05-19,3.294824
1995-05-22,3.49773
1995-05-23,3.468238
1995-05-24,3.468238
1995-05-25,3.438745
1995-05-26,3.415153
1995-05-30,3.42695
1995-05-31,3.491832
1995-06-01,3.509527
1995-06-02,3.491832
1995-06-05,3.521323
1995-06-06,3.544917
1995-06-07,3.550815
1995-06-08,3.49773
1995-06-09,3.509527
1995-06-12,3.539018
1995-06-13,3.527221
1995-06-14,3.503629
1995-06-15,3.550815
1995-06-16,3.639291
1995-06-19,3.615698
1995-06-20,3.539018
1995-06-21,3.544917
1995-06-22,3.539018
1995-06-23,3.550815
1995-06-26,3.539018
1995-06-27,3.556713
1995-06-28,3.56851
1995-06-29,3.550815
1995-06-30,3.580307
1995-07-03,3.580307
1995-07-05,3.574409
1995-07-06,3.645188
1995-07-07,3.621595
1995-07-10,3.633393
1995-07-11,3.609799
1995-07-12,3.615698
1995-07-13,3.627493
1995-07-14,3.609799
1995-07-17,3.633393
1995-07-18,3.615698
1995-07-19,3.586206
1995-07-20,3.609799
1995-07-21,3.586206
1995-07-24,3.586206
1995-07-25,3.633393
1995-07-26,3.609799
1995-07-27,3.633393
1995-07-28,3.633393
1995-07-31,3.627493
1995-08-01,3.633393
1995-08-02,3.656985
1995-08-03,3.633393
1995-08-04,3.639291
1995-08-07,3.656985
1995-08-08,3.645188
1995-08-09,3.615698
1995-08-10,3.598001
1995-08-11,3.609799
1995-08-14,3.615698
1995-08-15,3.615698
1995-08-16,3.668781
1995-08-17,3.609799
1995-08-18,3.651087
1995-08-21,3.71007
1995-08-22,3.662883
1995-08-23,3.727766
1995-08-24,3.975194
1995-08-25,3.962636
1995-08-28,3.975194
1995-08-29,3.943794
1995-08-30,3.943794
1995-08-31,3.956356
1995-09-01,3.987755
1995-09-05,4.012876
1995-09-06,4.019154
1995-09-07,4.031715
1995-09-08,4.031715
1995-09-11,4.119632
1995-09-12,4.163592
1995-09-13,4.188713
1995-09-14,4.182435
1995-09-15,4.157312
1995-09-18,4.063113
1995-09-19,4.132195
1995-09-20,4.107074
1995-09-21,4.069395
1995-09-22,4.012876
1995-09-25,4.012876
1995-09-26,4.069395
1995-09-27,4.113353
1995-09-28,4.100794
1995-09-29,4.107074
1995-10-02,4.075673
1995-10-03,4.069395
1995-10-04,4.037992
1995-10-05,4.012876
1995-10-06,4.063113
1995-10-09,4.037992
1995-10-10,4.025436
1995-10-11,4.000313
1995-10-12,4.088233
1995-10-13,4.119632
1995-10-16,4.138473
1995-10-17,4.119632
1995-10-18,4.119632
1995-10-19,4.100794
1995-10-20,4.081954
1995-10-23,4.063113
1995-10-24,4.094512
1995-10-25,4.182435
1995-10-26,4.151032
1995-10-27,4.138473
1995-10-30,4.144753
1995-10-31,4.113353
1995-11-01,4.157312
1995-11-02,4.157312
1995-11-03,4.194995
1995-11-06,4.220113
1995-11-07,4.163592
1995-11-08,4.169872
1995-11-09,4.201274
1995-11-10,4.220113
1995-11-13,4.201274
1995-11-14,4.257792
1995-11-15,4.251513
1995-11-16,4.358268
1995-11-17,4.345712
1995-11-20,4.339431
1995-11-21,4.364549
1995-11-22,4.351992
1995-11-24,4.507562
1995-11-27,4.500912
1995-11-28,4.593989
1995-11-29,4.514209
1995-11-30,4.454375
1995-12-01,4.441079
1995-12-04,4.48097
1995-12-05,4.494265
1995-12-06,4.48097
1995-12-07,4.494265
1995-12-08,4.540803
1995-12-11,4.560748
1995-12-12,4.547451
1995-12-13,4.600637
1995-12-14,4.560748
1995-12-15,4.560748
1995-12-18,4.520857
1995-12-19,4.5541
1995-12-20,4.507562
1995-12-21,4.547451
1995-12-22,4.560748
1995-12-26,4.574044
1995-12-27,4.580693
1995-12-28,4.620584
1995-12-29,4.633879
1996-01-02,4.640529
1996-01-03,4.700362
1996-01-04,4.667122
1996-01-05,4.640529
1996-01-08,4.627232
1996-01-09,4.574044
1996-01-10,4.580693
1996-01-11,4.613934
1996-01-12,4.574044
1996-01-15,4.580693
1996-01-16,4.607287
1996-01-17,4.580693
1996-01-18,4.574044
1996-01-19,4.600637
1996-01-22,4.600637
1996-01-23,4.600637
1996-01-24,4.613934
1996-01-25,4.600637
1996-01-26,4.633879
1996-01-29,4.633879
1996-01-30,4.733605
1996-01-31,4.733605
1996-02-01,4.75355
1996-02-02,4.726958
1996-02-05,4.760199
1996-02-06,4.760199
1996-02-07,4.766848
1996-02-08,4.760199
1996-02-09,4.766848
1996-02-12,4.773495
1996-02-13,4.786792
1996-02-14,4.786792
1996-02-15,4.786792
1996-02-16,4.826683
1996-02-20,4.80009
1996-02-21,4.853273
1996-02-22,4.846629
1996-02-23,5.095324
1996-02-26,5.081207
1996-02-27,5.067094
1996-02-28,5.003579
1996-02-29,4.933008
1996-03-01,4.954178
1996-03-04,5.05298
1996-03-05,5.102381
1996-03-06,5.088265
1996-03-07,5.13061
1996-03-08,5.003579
1996-03-11,5.038863
1996-03-12,4.97535
1996-03-13,4.97535
1996-03-14,4.968293
1996-03-15,5.003579
1996-03-18,5.045921
1996-03-19,5.031808
1996-03-20,5.031808
1996-03-21,5.045921
1996-03-22,5.031808
1996-03-25,4.97535
1996-03-26,5.010637
1996-03-27,4.954178
1996-03-28,4.933008
1996-03-29,4.897721
1996-04-01,4.954178
1996-04-02,4.91889
1996-04-03,4.890664
1996-04-04,4.911836
1996-04-08,4.890664
1996-04-09,4.87655
1996-04-10,4.820089
1996-04-11,4.777749
1996-04-12,4.834203
1996-04-15,4.933008
1996-04-16,4.940062
1996-04-17,4.97535
1996-04-18,4.954178
1996-04-19,4.961236
1996-04-22,4.961236
1996-04-23,5.003579
1996-04-24,5.031808
1996-04-25,5.010637
1996-04-26,4.996521
1996-04-29,4.982408
1996-04-30,4.982408
1996-05-01,5.137667
1996-05-02,5.123553
1996-05-03,5.038863
1996-05-06,5.010637
1996-05-07,5.024751
1996-05-08,5.109437
1996-05-09,5.137667
1996-05-10,5.151782
1996-05-13,5.321156
1996-05-14,5.264698
1996-05-15,5.363497
1996-05-16,5.391726
1996-05-17,5.405841
1996-05-20,5.419958
1996-05-21,5.363497
1996-05-22,5.448184
1996-05-23,5.448184
1996-05-24,5.499845
1996-05-28,5.485332
1996-05-29,5.412779
1996-05-30,5.354732
1996-05-31,5.441798
1996-06-03,5.485332
1996-06-04,5.514356
1996-06-05,5.55789
1996-06-06,5.528872
1996-06-07,5.499845
1996-06-10,5.543381
1996-06-11,5.528872
1996-06-12,5.499845
1996-06-13,5.55789
1996-06-14,5.456311
1996-06-17,5.383755
1996-06-18,5.383755
1996-06-19,5.383755
1996-06-20,5.383755
1996-06-21,5.412779
1996-06-24,5.383755
1996-06-25,5.325705
1996-06-26,5.166084
1996-06-27,5.15157
1996-06-28,5.311197
1996-07-01,5.325705
1996-07-02,5.253151
1996-07-03,5.224126
1996-07-05,5.15157
1996-07-08,5.04999
1996-07-09,5.006455
1996-07-10,5.006455
1996-07-11,4.991942
1996-07-12,4.832319
1996-07-15,4.614646
1996-07-16,4.643667
1996-07-17,4.513063
1996-07-18,4.658181
1996-07-19,4.643667
1996-07-22,4.643667
1996-07-23,4.600135
1996-07-24,4.484043
1996-07-25,4.484043
1996-07-26,4.571114
1996-07-29,4.585622
1996-07-30,4.542089
1996-07-31,4.527578
1996-08-01,4.542089
1996-08-02,4.672691
1996-08-05,4.701714
1996-08-06,4.687203
1996-08-07,4.629158
1996-08-08,4.658181
1996-08-09,4.716227
1996-08-12,4.75976
1996-08-13,4.875853
1996-08-14,4.861341
1996-08-15,4.832319
1996-08-16,4.890363
1996-08-19,4.904877
1996-08-20,5.020967
1996-08-21,4.875853
1996-08-22,4.861341
1996-08-23,5.049536
1996-08-26,5.034555
1996-08-27,5.01957
1996-08-28,5.01957
1996-08-29,4.959635
1996-08-30,4.914682
1996-09-03,4.899698
1996-09-04,4.854748
1996-09-05,4.854748
1996-09-06,4.944652
1996-09-09,5.01957
1996-09-10,5.004587
1996-09-11,5.034555
1996-09-12,5.109474
1996-09-13,5.124458
1996-09-16,5.124458
1996-09-17,5.109474
1996-09-18,5.109474
1996-09-19,5.124458
1996-09-20,5.079505
1996-09-23,5.094489
1996-09-24,5.064522
1996-09-25,5.094489
1996-09-26,5.109474
1996-09-27,5.064522
1996-09-30,5.109474
1996-10-01,5.184392
1996-10-02,5.199375
1996-10-03,5.244327
1996-10-04,5.394163
1996-10-07,5.409149
1996-10-08,5.37918
1996-10-09,5.394163
1996-10-10,5.37918
1996-10-11,5.409149
1996-10-14,5.424133
1996-10-15,5.364199
1996-10-16,5.409149
1996-10-17,5.573969
1996-10-18,5.663874
1996-10-21,5.723809
1996-10-22,5.738792
1996-10-23,5.678856
1996-10-24,5.678856
1996-10-25,5.618922
1996-10-28,5.603938
1996-10-29,5.633906
1996-10-30,5.603938
1996-10-31,5.618922
1996-11-01,5.603938
1996-11-04,5.633906
1996-11-05,5.618922
1996-11-06,5.573969
1996-11-07,5.618922
1996-11-08,5.558987
1996-11-11,5.514037
1996-11-12,5.529017
1996-11-13,5.544002
1996-11-14,5.544002
1996-11-15,5.573969
1996-11-18,5.603938
1996-11-19,5.618922
1996-11-20,5.603938
1996-11-21,5.573969
1996-11-22,5.628869
1996-11-25,5.705977
1996-11-26,5.644294
1996-11-27,5.613451
1996-11-29,5.613451
1996-12-02,5.567185
1996-12-03,5.474656
1996-12-04,5.382124
1996-12-05,5.397545
1996-12-06,5.382124
1996-12-09,5.53634
1996-12-10,5.428392
1996-12-11,5.567185
1996-12-12,5.582606
1996-12-13,5.567185
1996-12-16,5.53634
1996-12-17,5.582606
1996-12-18,5.690556
1996-12-19,5.73682
1996-12-20,5.783085
1996-12-23,5.73682
1996-12-24,5.705977
1996-12-26,5.721401
1996-12-27,5.73682
1996-12-30,5.73682
1996-12-31,5.690556
1997-01-02,5.598025
1997-01-03,5.767665
1997-01-06,5.752244
1997-01-07,5.783085
1997-01-08,5.752244
1997-01-09,5.813932
1997-01-10,5.844771
1997-01-13,5.860193
1997-01-14,5.921883
1997-01-15,5.952724
1997-01-16,5.998985
1997-01-17,6.122362
1997-01-20,6.122362
1997-01-21,6.122362
1997-01-22,6.060677
1997-01-23,6.060677
1997-01-24,6.045249
1997-01-27,5.983565
1997-01-28,5.968148
1997-01-29,5.983565
1997-01-30,6.029833
1997-01-31,6.137781
1997-02-03,6.168626
1997-02-04,6.168626
1997-02-05,6.184045
1997-02-06,6.184045
1997-02-07,6.184045
1997-02-10,6.184045
1997-02-11,6.276576
1997-02-12,6.338262
1997-02-13,6.307418
1997-02-14,6.338262
1997-02-18,6.369108
1997-02-19,6.230313
1997-02-20,6.261158
1997-02-21,6.261158
1997-02-24,6.491613
1997-02-25,6.586847
1997-02-26,6.650336
1997-02-27,6.523355
1997-02-28,6.586847
1997-03-03,6.634461
1997-03-04,6.523355
1997-03-05,6.586847
1997-03-06,6.634461
1997-03-07,6.713823
1997-03-10,6.713823
1997-03-11,6.634461
1997-03-12,6.618591
1997-03-13,6.459875
1997-03-14,6.539231
1997-03-17,6.634461
1997-03-18,6.523355
1997-03-19,6.380512
1997-03-20,6.412255
1997-03-21,6.380512
1997-03-24,6.34877
1997-03-25,6.332895
1997-03-26,6.539231
1997-03-27,6.475746
1997-03-31,6.491613
1997-04-01,6.459875
1997-04-02,6.555101
1997-04-03,6.459875
1997-04-04,6.459875
1997-04-07,6.586847
1997-04-08,6.602716
1997-04-09,6.570976
1997-04-10,6.666206
1997-04-11,6.428127
1997-04-14,6.475746
1997-04-15,6.459875
1997-04-16,6.570976
1997-04-17,6.539231
1997-04-18,6.539231
1997-04-21,6.380512
1997-04-22,6.539231
1997-04-23,6.618591
1997-04-24,6.555101
1997-04-25,6.491613
1997-04-28,6.491613
1997-04-29,6.475746
1997-04-30,6.459875
1997-05-01,6.428127
1997-05-02,6.682081
1997-05-05,6.666206
1997-05-06,6.634461
1997-05-07,6.634461
1997-05-08,6.618591
1997-05-09,6.570976
1997-05-12,6.809052
1997-05-13,6.650336
1997-05-14,6.840796
1997-05-15,6.729692
1997-05-16,6.793181
1997-05-19,6.793181
1997-05-20,6.856669
1997-05-21,6.809052
1997-05-22,6.936028
1997-05-23,7.123824
1997-05-27,7.042315
1997-05-28,7.205336
1997-05-29,7.091219
1997-05-30,7.140128
1997-06-02,7.237936
1997-06-03,7.205336
1997-06-04,7.205336
1997-06-05,7.156431
1997-06-06,7.352048
1997-06-09,7.270541
1997-06-10,7.352048
1997-06-11,7.400954
1997-06-12,7.417253
1997-06-13,7.645478
1997-06-16,7.645478
1997-06-17,7.612875
1997-06-18,7.71068
1997-06-19,7.857399
1997-06-20,8.199732
1997-06-23,8.053018
1997-06-24,8.004113
1997-06-25,7.987812
1997-06-26,7.841097
1997-06-27,7.808495
1997-06-30,7.669932
1997-07-01,7.743287
1997-07-02,8.028566
1997-07-03,7.995964
1997-07-07,7.971512
1997-07-08,8.150827
1997-07-09,7.979662
1997-07-10,8.044867
1997-07-11,7.987812
1997-07-14,7.898151
1997-07-15,8.004113
1997-07-16,8.370901
1997-07-17,8.322
1997-07-18,8.273091
1997-07-21,8.289392
1997-07-22,8.566522
1997-07-23,8.696935
1997-07-24,8.859952
1997-07-25,8.87625
1997-07-28,8.925159
1997-07-29,8.786593
1997-07-30,8.835497
1997-07-31,8.84365
1997-08-01,8.753989
1997-08-04,8.753989
1997-08-05,8.73769
1997-08-06,8.664328
1997-08-07,8.713233
1997-08-08,8.501312
1997-08-11,8.485012
1997-08-12,8.362746
1997-08-13,8.322
1997-08-14,8.24864
1997-08-15,8.110076
1997-08-18,8.167131
1997-08-19,8.264941
1997-08-20,8.322
1997-08-21,8.012262
1997-08-22,8.254646
1997-08-25,8.246304
1997-08-26,8.296377
1997-08-27,8.254646
1997-08-28,8.262993
1997-08-29,8.187872
1997-09-02,8.446616
1997-09-03,8.513386
1997-09-04,8.513386
1997-09-05,8.446616
1997-09-08,8.680315
1997-09-09,8.813858
1997-09-10,8.7137
1997-09-11,8.73874
1997-09-12,8.788819
1997-09-15,8.655279
1997-09-16,9.005832
1997-09-17,8.980786
1997-09-18,9.02252
1997-09-19,8.989131
1997-09-22,8.997482
1997-09-23,9.147716
1997-09-24,8.905674
1997-09-25,8.955749
1997-09-26,8.863932
1997-09-29,9.097636
1997-09-30,9.03921
1997-10-01,9.072598
1997-10-02,9.264568
1997-10-03,9.231182
1997-10-06,9.256218
1997-10-07,9.322989
1997-10-08,9.097636
1997-10-09,9.014174
1997-10-10,9.181102
1997-10-13,9.314645
1997-10-14,9.289604
1997-10-15,9.197798
1997-10-16,9.264568
1997-10-17,9.014174
1997-10-20,9.114331
1997-10-21,9.33134
1997-10-22,9.214487
1997-10-23,9.08094
1997-10-24,8.914014
1997-10-27,8.588504
1997-10-28,8.872284
1997-10-29,8.863932
1997-10-30,8.872284
1997-10-31,8.730396
1997-11-03,8.964096
1997-11-04,9.105985
1997-11-05,9.114331
1997-11-06,9.214487
1997-11-07,8.955749
1997-11-10,8.947406
1997-11-11,8.980786
1997-11-12,8.872284
1997-11-13,8.897322
1997-11-14,9.02252
1997-11-17,9.12268
1997-11-18,9.03921
1997-11-19,9.105985
1997-11-20,9.523307
1997-11-21,9.472536
1997-11-24,9.438459
1997-11-25,9.26809
1997-11-26,9.29365
1997-11-28,9.327723
1997-12-01,9.412907
1997-12-02,9.404386
1997-12-03,9.412907
1997-12-04,9.378834
1997-12-05,9.39587
1997-12-08,9.498095
1997-12-09,9.438459
1997-12-10,9.659942
1997-12-11,9.55772
1997-12-12,9.438459
1997-12-15,9.685499
1997-12-16,10.171051
1997-12-17,9.9155
1997-12-18,9.651423
1997-12-19,9.642906
1997-12-22,9.532167
1997-12-23,9.549202
1997-12-24,9.540686
1997-12-26,9.523648
1997-12-29,9.745128
1997-12-30,9.941054
1997-12-31,10.085869
1998-01-02,9.830314
1998-01-05,9.958087
1998-01-06,10.136976
1998-01-07,10.213643
1998-01-08,10.136976
1998-01-09,9.694019
1998-01-12,9.983648
1998-01-13,9.983648
1998-01-14,10.034757
1998-01-15,9.966607
1998-01-16,10.077347
1998-01-20,10.222164
1998-01-21,10.085869
1998-01-22,10.239193
1998-01-23,10.051797
1998-01-26,9.770685
1998-01-27,9.574761
1998-01-28,9.489576
1998-01-29,9.464019
1998-01-30,9.515128
1998-02-02,9.813274
1998-02-03,9.821798
1998-02-04,9.676986
1998-02-05,9.787715
1998-02-06,9.753643
1998-02-09,9.634392
1998-02-10,9.881425
1998-02-11,10.043275
1998-02-12,10.375491
1998-02-13,10.503267
1998-02-17,10.273272
1998-02-18,10.366976
1998-02-19,10.358461
1998-02-20,10.307348
1998-02-23,10.489654
1998-02-24,10.437464
1998-02-25,10.454857
1998-02-26,10.472262
1998-02-27,10.524444
1998-03-02,10.637519
1998-03-03,10.576634
1998-03-04,10.507048
1998-03-05,10.49835
1998-03-06,10.637519
1998-03-09,10.707098
1998-03-10,10.724496
1998-03-11,10.715802
1998-03-12,10.507048
1998-03-13,10.585333
1998-03-16,10.802774
1998-03-17,10.698407
1998-03-18,10.620121
1998-03-19,10.611425
1998-03-20,10.576634
1998-03-23,10.541842
1998-03-24,10.646217
1998-03-25,10.541842
1998-03-26,10.515749
1998-03-27,10.454857
1998-03-30,10.437464
1998-03-31,10.585333
1998-04-01,10.49835
1998-04-02,10.541842
1998-04-03,10.515749
1998-04-06,10.611425
1998-04-07,10.480961
1998-04-08,10.402674
1998-04-09,10.472262
1998-04-13,10.611425
1998-04-14,10.646217
1998-04-15,10.654916
1998-04-16,10.75059
1998-04-17,10.820172
1998-04-20,10.959343
1998-04-21,10.994135
1998-04-22,10.863665
1998-04-23,10.802774
1998-04-24,10.75059
1998-04-27,10.541842
1998-04-28,10.472262
1998-04-29,10.707098
1998-04-30,10.776684
1998-05-01,10.724496
1998-05-04,10.741892
1998-05-05,10.637519
1998-05-06,10.489654
1998-05-07,10.359185
1998-05-08,10.280904
1998-05-11,10.211324
1998-05-12,10.3157
1998-05-13,10.3157
1998-05-14,10.211324
1998-05-15,10.280904
1998-05-18,10.228716
1998-05-19,10.333095
1998-05-20,10.49835
1998-05-21,10.724496
1998-05-22,10.83955
1998-05-26,10.653118
1998-05-27,10.741896
1998-05-28,11.043734
1998-05-29,11.105879
1998-06-01,10.972713
1998-06-02,10.777408
1998-06-03,10.954961
1998-06-04,11.159148
1998-06-05,11.301185
1998-06-08,11.239043
1998-06-09,11.176899
1998-06-10,10.937204
1998-06-11,11.017105
1998-06-12,11.496488
1998-06-15,11.407716
1998-06-16,11.629653
1998-06-17,11.629653
1998-06-18,11.416594
1998-06-19,11.256795
1998-06-22,11.265678
1998-06-23,11.372204
1998-06-24,11.416594
1998-06-25,11.549765
1998-06-26,11.540881
1998-06-29,11.532004
1998-06-30,11.576394
1998-07-01,11.567515
1998-07-02,11.567515
1998-07-06,11.789457
1998-07-07,11.727316
1998-07-08,11.851598
1998-07-09,11.709556
1998-07-10,11.798334
1998-07-13,11.878234
1998-07-14,11.940374
1998-07-15,11.922616
1998-07-16,12.011391
1998-07-17,12.224454
1998-07-20,12.180064
1998-07-21,12.13568
1998-07-22,12.1268
1998-07-23,11.958128
1998-07-24,12.162313
1998-07-27,12.259965
1998-07-28,12.0469
1998-07-29,11.745072
1998-07-30,11.674042
1998-07-31,11.638535
1998-08-03,11.389957
1998-08-04,11.256795
1998-08-05,11.176899
1998-08-06,11.212413
1998-08-07,11.256795
1998-08-10,11.327819
1998-08-11,11.44323
1998-08-12,11.819018
1998-08-13,11.969984
1998-08-14,11.801263
1998-08-17,11.703584
1998-08-18,11.703584
1998-08-19,11.588148
1998-08-20,11.739105
1998-08-21,11.783503
1998-08-24,11.692634
1998-08-25,11.873638
1998-08-26,11.918886
1998-08-27,11.45734
1998-08-28,11.638337
1998-08-31,11.041037
1998-09-01,11.222038
1998-09-02,11.185836
1998-09-03,11.339693
1998-09-04,10.968637
1998-09-08,11.176787
1998-09-09,11.122487
1998-09-10,10.814789
1998-09-11,10.860034
1998-09-14,11.203937
1998-09-15,11.258237
1998-09-16,11.348742
1998-09-17,11.203937
1998-09-18,11.403037
1998-09-21,11.511636
1998-09-22,11.900792
1998-09-23,11.882693
1998-09-24,11.638337
1998-09-25,11.511636
1998-09-28,11.565941
1998-09-29,11.81029
1998-09-30,11.475434
1998-10-01,11.194887
1998-10-02,11.31254
1998-10-05,11.611184
1998-10-06,11.529742
1998-10-07,11.755992
1998-10-08,11.511636
1998-10-09,11.330642
1998-10-12,11.321588
1998-10-13,11.235613
1998-10-14,11.140585
1998-10-15,10.914334
1998-10-16,11.393986
1998-10-19,11.900792
1998-10-20,12.22659
1998-10-21,12.389489
1998-10-22,12.425693
1998-10-23,12.280887
1998-10-26,12.814847
1998-10-27,12.959643
1998-10-28,12.914393
1998-10-29,12.869148
1998-10-30,13.022994
1998-11-02,13.00489
1998-11-03,12.896298
1998-11-04,12.769593
1998-11-05,12.841997
1998-11-06,12.887243
1998-11-09,12.796747
1998-11-10,12.633842
1998-11-11,12.697195
1998-11-12,12.706243
1998-11-13,12.832943
1998-11-16,12.878197
1998-11-17,12.887243
1998-11-18,13.249246
1998-11-19,13.466443
1998-11-20,13.05919
1998-11-23,13.390356
1998-11-24,13.325897
1998-11-25,13.362738
1998-11-27,13.371946
1998-11-30,13.187757
1998-12-01,13.316687
1998-12-02,13.510081
1998-12-03,13.620591
1998-12-04,13.998174
1998-12-07,14.734924
1998-12-08,14.145523
1998-12-09,14.338915
1998-12-10,14.440223
1998-12-11,14.394176
1998-12-14,14.154733
1998-12-15,14.191564
1998-12-16,14.07185
